CCD1D200309_150718_x	CCD1D200309_150718_y517.335754	5781.000000
517.465454	5798.000000
517.595093	5782.000000
517.724792	5731.000000
517.854492	5792.000000
517.984131	5755.000000
518.113831	5725.000000
518.243530	5806.000000
518.373230	5715.000000
518.502869	5714.000000
518.632568	5785.000000
518.762268	5693.000000
518.891907	5726.000000
519.021606	5743.000000
519.151306	5727.000000
519.280945	5744.000000
519.410645	5681.000000
519.540344	5774.000000
519.669983	5720.000000
519.799683	5767.000000
519.929382	5772.000000
520.059021	5765.000000
520.188721	5767.000000
520.318420	5750.000000
520.448059	5719.000000
520.577759	5744.000000
520.707458	5788.000000
520.837097	5768.000000
520.966797	5741.000000
521.096497	5716.000000
521.226135	5783.000000
521.355835	5825.000000
521.485535	5687.000000
521.615173	5748.000000
521.744873	5756.000000
521.874573	5815.000000
522.004272	5828.000000
522.133911	5786.000000
522.263611	5817.000000
522.393311	5835.000000
522.522949	5753.000000
522.652649	5806.000000
522.782349	5840.000000
522.911987	5917.000000
523.041687	5781.000000
523.171387	5866.000000
523.301025	5908.000000
523.430725	5887.000000
523.560425	5887.000000
523.690063	5883.000000
523.819763	5888.000000
523.949463	5852.000000
524.079102	5967.000000
524.208801	5953.000000
524.338501	5970.000000
524.468140	5933.000000
524.597839	5866.000000
524.727539	6028.000000
524.857178	6006.000000
524.986877	5989.000000
525.116577	5944.000000
525.246277	6069.000000
525.375916	6018.000000
525.505615	6011.000000
525.635315	6026.000000
525.764954	5962.000000
525.894653	5990.000000
526.024353	5985.000000
526.153992	6063.000000
526.283691	6012.000000
526.413391	6005.000000
526.543030	6060.000000
526.672729	6125.000000
526.802429	6015.000000
526.932068	6045.000000
527.061768	6070.000000
527.191467	6109.000000
527.321106	6058.000000
527.450806	6081.000000
527.580505	6029.000000
527.710144	5986.000000
527.839844	6046.000000
527.969543	5998.000000
528.099182	6031.000000
528.228882	6020.000000
528.358582	5984.000000
528.488220	6017.000000
528.617920	5934.000000
528.747620	5937.000000
528.877319	6018.000000
529.006958	5874.000000
529.136658	5944.000000
529.266357	5956.000000
529.395996	5969.000000
529.525696	5902.000000
529.655396	5932.000000
529.785034	5938.000000
529.914734	5929.000000
530.044434	5922.000000
530.174072	5774.000000
530.303772	5849.000000
530.433472	5848.000000
530.563110	5842.000000
530.692810	5833.000000
530.822510	5825.000000
530.952148	5872.000000
531.081848	5851.000000
531.211548	5847.000000
531.341187	5781.000000
531.470886	5851.000000
531.600586	5795.000000
531.730225	5795.000000
531.859924	5763.000000
531.989624	5730.000000
532.119324	5796.000000
532.248962	5739.000000
532.378662	5777.000000
532.508362	5725.000000
532.638000	5687.000000
532.767700	5705.000000
532.897400	5752.000000
533.027039	5722.000000
533.156738	5738.000000
533.286438	5763.000000
533.416077	5749.000000
533.545776	5683.000000
533.675476	5717.000000
533.805115	5658.000000
533.934814	5683.000000
534.064514	5648.000000
534.194153	5708.000000
534.323853	5597.000000
534.453552	5680.000000
534.583191	5626.000000
534.712891	5701.000000
534.842590	5735.000000
534.972229	5735.000000
535.101929	5625.000000
535.231628	5615.000000
535.361267	5540.000000
535.490967	5607.000000
535.620667	5587.000000
535.750366	5614.000000
535.880005	5639.000000
536.009705	5622.000000
536.139404	5682.000000
536.269043	5607.000000
536.398743	5585.000000
536.528442	5608.000000
536.658081	5604.000000
536.787781	5617.000000
536.917480	5627.000000
537.047119	5591.000000
537.176819	5642.000000
537.306519	5654.000000
537.436157	5537.000000
537.565857	5485.000000
537.695557	5540.000000
537.825195	5536.000000
537.954895	5543.000000
538.084595	5554.000000
538.214233	5569.000000
538.343933	5527.000000
538.473633	5559.000000
538.603271	5494.000000
538.732971	5540.000000
538.862671	5500.000000
538.992371	5473.000000
539.122009	5520.000000
539.251709	5457.000000
539.381409	5519.000000
539.511047	5474.000000
539.640747	5479.000000
539.770447	5496.000000
539.900085	5483.000000
540.029785	5527.000000
540.159485	5565.000000
540.289124	5470.000000
540.418823	5470.000000
540.548523	5437.000000
540.678162	5505.000000
540.807861	5450.000000
540.937561	5434.000000
541.067200	5476.000000
541.196899	5436.000000
541.326599	5436.000000
541.456238	5440.000000
541.585937	5425.000000
541.715637	5445.000000
541.845276	5350.000000
541.974976	5405.000000
542.104675	5400.000000
542.234314	5325.000000
542.364014	5394.000000
542.493713	5299.000000
542.623413	5333.000000
542.753052	5313.000000
542.882751	5293.000000
543.012451	5265.000000
543.142090	5242.000000
543.271790	5289.000000
543.401489	5209.000000
543.531128	5224.000000
543.660828	5221.000000
543.790527	5266.000000
543.920166	5195.000000
544.049866	5192.000000
544.179565	5215.000000
544.309204	5284.000000
544.438904	5216.000000
544.568604	5130.000000
544.698242	5232.000000
544.827942	5250.000000
544.957642	5221.000000
545.087280	5207.000000
545.216980	5196.000000
545.346680	5216.000000
545.476318	5178.000000
545.606018	5203.000000
545.735718	5209.000000
545.865417	5148.000000
545.995056	5121.000000
546.124756	5196.000000
546.254456	5159.000000
546.384094	5130.000000
546.513794	5167.000000
546.643494	5108.000000
546.773132	5121.000000
546.902832	5129.000000
547.032532	5105.000000
547.162170	5161.000000
547.291870	5134.000000
547.421570	5097.000000
547.551208	5165.000000
547.680908	5092.000000
547.810608	5140.000000
547.940247	5173.000000
548.069946	5098.000000
548.199646	5171.000000
548.329285	5153.000000
548.458984	5065.000000
548.588684	5090.000000
548.718323	5103.000000
548.848022	5065.000000
548.977722	5130.000000
549.107361	5121.000000
549.237061	5129.000000
549.366760	5105.000000
549.496460	5017.000000
549.626099	5089.000000
549.755798	5140.000000
549.885498	5124.000000
550.015137	5095.000000
550.144836	5065.000000
550.274536	5113.000000
550.404175	5132.000000
550.533875	5079.000000
550.663574	5134.000000
550.793213	5081.000000
550.922913	5141.000000
551.052612	5125.000000
551.182251	5131.000000
551.311951	5075.000000
551.441650	5145.000000
551.571289	5074.000000
551.700989	4981.000000
551.830688	5034.000000
551.960327	5043.000000
552.090027	5084.000000
552.219727	5090.000000
552.349365	5079.000000
552.479065	5070.000000
552.608765	5043.000000
552.738464	5054.000000
552.868103	5003.000000
552.997803	5127.000000
553.127502	5069.000000
553.257141	5083.000000
553.386841	5144.000000
553.516541	5106.000000
553.646179	5127.000000
553.775879	5030.000000
553.905579	5087.000000
554.035217	5065.000000
554.164917	5074.000000
554.294617	5100.000000
554.424255	5074.000000
554.553955	5068.000000
554.683655	5046.000000
554.813293	5087.000000
554.942993	5011.000000
555.072693	5088.000000
555.202332	5047.000000
555.332031	5001.000000
555.461731	5113.000000
555.591370	5017.000000
555.721069	5043.000000
555.850769	5086.000000
555.980408	5035.000000
556.110107	4991.000000
556.239807	4988.000000
556.369507	5047.000000
556.499146	4995.000000
556.628845	5019.000000
556.758545	4999.000000
556.888184	5028.000000
557.017883	4958.000000
557.147583	4964.000000
557.277222	4975.000000
557.406921	4988.000000
557.536621	4931.000000
557.666260	4934.000000
557.795959	5016.000000
557.925659	5013.000000
558.055298	4998.000000
558.184998	4987.000000
558.314697	5028.000000
558.444336	4961.000000
558.574036	5002.000000
558.703735	5025.000000
558.833374	4962.000000
558.963074	5003.000000
559.092773	4968.000000
559.222412	4941.000000
559.352112	4985.000000
559.481812	4943.000000
559.611450	4933.000000
559.741150	4989.000000
559.870850	5046.000000
560.000549	4919.000000
560.130188	4976.000000
560.259888	5005.000000
560.389587	4993.000000
560.519226	4921.000000
560.648926	5049.000000
560.778625	4960.000000
560.908264	4963.000000
561.037964	4969.000000
561.167664	4947.000000
561.297302	4977.000000
561.427002	4909.000000
561.556702	4981.000000
561.686340	4984.000000
561.816040	4926.000000
561.945740	4930.000000
562.075378	4954.000000
562.205078	4953.000000
562.334778	4907.000000
562.464417	5021.000000
562.594116	4945.000000
562.723816	4928.000000
562.853455	4953.000000
562.983154	4913.000000
563.112854	4891.000000
563.242554	4963.000000
563.372192	4910.000000
563.501892	4907.000000
563.631592	4925.000000
563.761230	4888.000000
563.890930	4899.000000
564.020630	4947.000000
564.150269	4879.000000
564.279968	4981.000000
564.409668	4993.000000
564.539307	4912.000000
564.669006	4913.000000
564.798706	4974.000000
564.928345	4893.000000
565.058044	4981.000000
565.187744	4954.000000
565.317383	5009.000000
565.447083	4921.000000
565.576782	4926.000000
565.706421	4975.000000
565.836121	4991.000000
565.965820	4910.000000
566.095459	4892.000000
566.225159	4959.000000
566.354858	4947.000000
566.484497	4942.000000
566.614197	4923.000000
566.743896	4941.000000
566.873596	4923.000000
567.003235	5005.000000
567.132935	4906.000000
567.262634	4923.000000
567.392273	4908.000000
567.521973	4946.000000
567.651672	4921.000000
567.781311	4937.000000
567.911011	4943.000000
568.040710	4933.000000
568.170349	4901.000000
568.300049	4901.000000
568.429749	4782.000000
568.559387	4905.000000
568.689087	4937.000000
568.818787	4870.000000
568.948425	4953.000000
569.078125	4898.000000
569.207825	4868.000000
569.337463	4880.000000
569.467163	4850.000000
569.596863	4874.000000
569.726501	4911.000000
569.856201	4833.000000
569.985901	4843.000000
570.115601	4875.000000
570.245239	4868.000000
570.374939	4823.000000
570.504639	4821.000000
570.634277	4792.000000
570.763977	4766.000000
570.893677	4815.000000
571.023315	4852.000000
571.153015	4848.000000
571.282715	4772.000000
571.412354	4815.000000
571.542053	4750.000000
571.671753	4820.000000
571.801392	4798.000000
571.931091	4800.000000
572.060791	4744.000000
572.190430	4831.000000
572.320129	4773.000000
572.449829	4775.000000
572.579468	4737.000000
572.709167	4732.000000
572.838867	4776.000000
572.968506	4731.000000
573.098206	4792.000000
573.227905	4768.000000
573.357544	4775.000000
573.487244	4785.000000
573.616943	4801.000000
573.746643	4750.000000
573.876282	4742.000000
574.005981	4751.000000
574.135681	4729.000000
574.265320	4711.000000
574.395020	4717.000000
574.524719	4678.000000
574.654358	4770.000000
574.784058	4754.000000
574.913757	4755.000000
575.043396	4775.000000
575.173096	4714.000000
575.302795	4764.000000
575.432434	4763.000000
575.562134	4763.000000
575.691833	4748.000000
575.821472	4755.000000
575.951172	4753.000000
576.080872	4690.000000
576.210510	4724.000000
576.340210	4790.000000
576.469910	4779.000000
576.599548	4735.000000
576.729248	4763.000000
576.858948	4838.000000
576.988647	4829.000000
577.118286	4704.000000
577.247986	4712.000000
577.377686	4793.000000
577.507324	4731.000000
577.637024	4830.000000
577.766724	4758.000000
577.896362	4781.000000
578.026062	4778.000000
578.155762	4749.000000
578.285400	4817.000000
578.415100	4765.000000
578.544800	4777.000000
578.674438	4715.000000
578.804138	4763.000000
578.933838	4732.000000
579.063477	4768.000000
579.193176	4807.000000
579.322876	4761.000000
579.452515	4840.000000
579.582214	4817.000000
579.711914	4757.000000
579.841553	4751.000000
579.971252	4777.000000
580.100952	4825.000000
580.230591	4867.000000
580.360291	4748.000000
580.489990	4812.000000
580.619690	4897.000000
580.749329	4826.000000
580.879028	4840.000000
581.008728	4815.000000
581.138367	4861.000000
581.268066	4853.000000
581.397766	4884.000000
581.527405	4837.000000
581.657104	4899.000000
581.786804	4837.000000
581.916443	4860.000000
582.046143	4870.000000
582.175842	4852.000000
582.305481	4881.000000
582.435181	4881.000000
582.564880	4916.000000
582.694519	4814.000000
582.824219	4866.000000
582.953918	4864.000000
583.083557	4889.000000
583.213257	4810.000000
583.342957	4900.000000
583.472595	4951.000000
583.602295	4920.000000
583.731995	4858.000000
583.861694	4912.000000
583.991333	4860.000000
584.121033	4850.000000
584.250732	4903.000000
584.380371	4905.000000
584.510071	4846.000000
584.639771	4894.000000
584.769409	4883.000000
584.899109	4913.000000
585.028809	4893.000000
585.158447	4953.000000
585.288147	4869.000000
585.417847	4871.000000
585.547485	4866.000000
585.677185	4890.000000
585.806885	4935.000000
585.936523	4927.000000
586.066223	4932.000000
586.195923	4897.000000
586.325562	4954.000000
586.455261	4925.000000
586.584961	4884.000000
586.714600	4947.000000
586.844299	4939.000000
586.973999	4948.000000
587.103638	4929.000000
587.233337	4990.000000
587.363037	4984.000000
587.492737	4969.000000
587.622375	5026.000000
587.752075	4980.000000
587.881775	4987.000000
588.011414	4955.000000
