CCD1D230510_173207_x	CCD1D230510_173207_y467.360870	305.000000
467.490540	299.000000
467.620239	305.000000
467.749908	302.000000
467.879578	303.000000
468.009277	309.000000
468.138947	305.000000
468.268616	303.000000
468.398315	306.000000
468.527985	306.000000
468.657654	313.000000
468.787354	306.000000
468.917023	305.000000
469.046692	299.000000
469.176392	301.000000
469.306061	301.000000
469.435730	303.000000
469.565430	299.000000
469.695099	307.000000
469.824768	303.000000
469.954468	311.000000
470.084137	302.000000
470.213806	303.000000
470.343506	304.000000
470.473175	301.000000
470.602844	307.000000
470.732544	303.000000
470.862213	304.000000
470.991882	305.000000
471.121582	304.000000
471.251251	310.000000
471.380920	303.000000
471.510620	300.000000
471.640289	305.000000
471.769958	302.000000
471.899658	306.000000
472.029327	307.000000
472.158997	305.000000
472.288696	304.000000
472.418365	305.000000
472.548035	307.000000
472.677734	304.000000
472.807404	304.000000
472.937073	299.000000
473.066772	302.000000
473.196442	306.000000
473.326111	300.000000
473.455811	310.000000
473.585480	312.000000
473.715149	301.000000
473.844849	306.000000
473.974518	298.000000
474.104187	305.000000
474.233887	305.000000
474.363556	303.000000
474.493225	306.000000
474.622925	301.000000
474.752594	311.000000
474.882263	301.000000
475.011963	304.000000
475.141632	300.000000
475.271301	308.000000
475.401001	308.000000
475.530670	313.000000
475.660339	311.000000
475.790039	302.000000
475.919708	304.000000
476.049377	306.000000
476.179077	301.000000
476.308746	302.000000
476.438416	306.000000
476.568115	305.000000
476.697784	307.000000
476.827454	306.000000
476.957153	304.000000
477.086823	305.000000
477.216492	306.000000
477.346191	301.000000
477.475861	303.000000
477.605530	310.000000
477.735229	304.000000
477.864899	306.000000
477.994568	306.000000
478.124268	315.000000
478.253937	303.000000
478.383606	304.000000
478.513306	313.000000
478.642975	304.000000
478.772644	299.000000
478.902344	306.000000
479.032013	304.000000
479.161682	306.000000
479.291382	304.000000
479.421051	309.000000
479.550720	300.000000
479.680420	305.000000
479.810089	307.000000
479.939758	300.000000
480.069458	302.000000
480.199127	307.000000
480.328796	311.000000
480.458466	300.000000
480.588165	307.000000
480.717834	309.000000
480.847504	301.000000
480.977203	306.000000
481.106873	306.000000
481.236542	304.000000
481.366241	302.000000
481.495911	308.000000
481.625580	305.000000
481.755280	310.000000
481.884949	305.000000
482.014618	305.000000
482.144318	307.000000
482.273987	299.000000
482.403656	305.000000
482.533356	307.000000
482.663025	308.000000
482.792694	304.000000
482.922394	302.000000
483.052063	305.000000
483.181732	304.000000
483.311432	304.000000
483.441101	301.000000
483.570770	304.000000
483.700470	301.000000
483.830139	305.000000
483.959808	303.000000
484.089508	295.000000
484.219177	307.000000
484.348846	303.000000
484.478546	306.000000
484.608215	304.000000
484.737885	309.000000
484.867584	300.000000
484.997253	299.000000
485.126923	299.000000
485.256622	303.000000
485.386292	299.000000
485.515961	307.000000
485.645660	299.000000
485.775330	304.000000
485.904999	294.000000
486.034698	306.000000
486.164368	304.000000
486.294037	301.000000
486.423737	303.000000
486.553406	310.000000
486.683075	302.000000
486.812775	302.000000
486.942444	311.000000
487.072113	304.000000
487.201813	309.000000
487.331482	305.000000
487.461151	309.000000
487.590851	304.000000
487.720520	303.000000
487.850189	298.000000
487.979889	304.000000
488.109558	305.000000
488.239227	301.000000
488.368927	302.000000
488.498596	298.000000
488.628265	301.000000
488.757965	302.000000
488.887634	309.000000
489.017303	302.000000
489.147003	306.000000
489.276672	305.000000
489.406342	306.000000
489.536041	307.000000
489.665710	300.000000
489.795380	310.000000
489.925079	306.000000
490.054749	306.000000
490.184418	305.000000
490.314117	306.000000
490.443787	302.000000
490.573456	310.000000
490.703156	307.000000
490.832825	307.000000
490.962494	301.000000
491.092194	306.000000
491.221863	303.000000
491.351532	305.000000
491.481232	310.000000
491.610901	306.000000
491.740570	305.000000
491.870270	300.000000
491.999939	308.000000
492.129608	310.000000
492.259308	301.000000
492.388977	303.000000
492.518646	304.000000
492.648346	306.000000
492.778015	305.000000
492.907684	307.000000
493.037384	302.000000
493.167053	312.000000
493.296722	306.000000
493.426422	305.000000
493.556091	306.000000
493.685760	299.000000
493.815460	303.000000
493.945129	306.000000
494.074799	305.000000
494.204498	302.000000
494.334167	300.000000
494.463837	302.000000
494.593536	307.000000
494.723206	309.000000
494.852875	302.000000
494.982574	303.000000
495.112244	295.000000
495.241913	300.000000
495.371613	309.000000
495.501282	298.000000
495.630951	311.000000
495.760651	303.000000
495.890320	305.000000
496.019989	305.000000
496.149689	306.000000
496.279358	311.000000
496.409027	302.000000
496.538727	303.000000
496.668396	301.000000
496.798065	307.000000
496.927765	306.000000
497.057434	302.000000
497.187103	307.000000
497.316803	300.000000
497.446472	302.000000
497.576141	305.000000
497.705841	306.000000
